iter	Passed	Remaining
1674	9875	108043
1675	9884	108065
1676	9890	108066
1677	9897	108068
1678	9902	108059
1679	9908	108049
1680	9913	108038
1681	9919	108029
1682	9925	108021
1683	9930	108012
1684	9936	108001
1685	9941	107991
1686	9947	107985
1687	9953	107975
1688	9958	107966
1689	9964	107961
1690	9970	107953
1691	9976	107948
1692	9982	107945
1693	9988	107939
1694	9994	107934
1695	10000	107927
1696	10006	107922
1697	10011	107913
1698	10017	107904
1699	10023	107896
1700	10029	107890
1701	10034	107882
1702	10040	107875
1703	10046	107868
1704	10052	107861
1705	10057	107853
1706	10063	107843
1707	10068	107834
1708	10074	107825
1709	10080	107822
1710	10088	107839
1711	10095	107838
1712	10100	107828
1713	10106	107818
1714	10111	107811
1715	10118	107807
1716	10123	107799
1717	10129	107791
1718	10134	107780
1719	10140	107772
1720	10146	107764
1721	10151	107754
1722	10157	107746
1723	10163	107739
1724	10168	107729
1725	10174	107722
1726	10180	107713
1727	10185	107705
1728	10191	107698
1729	10197	107689
1730	10203	107682
1731	10208	107677
1732	10214	107667
1733	10220	107658
1734	10225	107647
1735	10230	107637
1736	10236	107628
1737	10242	107626
1738	10248	107618
1739	10254	107609
1740	10259	107602
1741	10265	107596
1742	10271	107589
1743	10277	107582
1744	10285	107596
1745	10291	107592
1746	10297	107589
1747	10303	107581
1748	10308	107573
1749	10314	107566
1750	10320	107557
1751	10326	107555
1752	10332	107548
1753	10338	107544
1754	10344	107537
1755	10349	107528
1756	10355	107520
1757	10361	107512
1758	10366	107505
1759	10372	107496
1760	10377	107485
1761	10383	107478
1762	10389	107467
1763	10394	107458
1764	10400	107453
1765	10406	107444
1766	10411	107434
1767	10417	107428
1768	10423	107419
1769	10428	107410
1770	10434	107400
1771	10439	107390
1772	10445	107383
1773	10451	107377
1774	10457	107369
1775	10463	107367
1776	10469	107358
1777	10475	107359
1778	10483	107370
1779	10488	107361
1780	10494	107355
1781	10500	107349
1782	10505	107340
1783	10511	107334
1784	10517	107325
1785	10523	107318
1786	10528	107307
1787	10534	107299
1788	10539	107288
1789	10545	107280
1790	10551	107276
1791	10557	107273
1792	10563	107265
1793	10569	107258
1794	10574	107249
1795	10580	107242
1796	10586	107235
1797	10592	107228
1798	10597	107220
1799	10603	107213
1800	10609	107204
1801	10614	107196
1802	10620	107189
1803	10626	107181
1804	10632	107175
1805	10637	107165
1806	10644	107173
1807	10650	107166
1808	10656	107158
1809	10662	107150
1810	10668	107145
1811	10674	107145
1812	10681	107154
1813	10687	107148
1814	10693	107144
1815	10699	107136
1816	10705	107130
1817	10711	107126
1818	10717	107117
1819	10722	107112
1820	10728	107103
1821	10734	107096
1822	10739	107087
1823	10745	107080
1824	10751	107072
1825	10757	107068
1826	10762	107057
1827	10768	107049
1828	10774	107040
1829	10780	107038
1830	10786	107033
1831	10791	107024
1832	10797	107015
1833	10803	107010
1834	10809	107000
1835	10814	106992
1836	10820	106983
1837	10825	106974
1838	10831	106965
1839	10837	106960
1840	10843	106952
1841	10848	106943
1842	10854	106934
1843	10859	106925
1844	10865	106917
1845	10872	106920
1846	10879	106929
1847	10885	106924
1848	10891	106918
1849	10897	106910
1850	10902	106899
1851	10908	106890
1852	10913	106883
1853	10919	106876
1854	10925	106868
1855	10931	106861
1856	10936	106853
1857	10943	106855
1858	10949	106848
1859	10954	106839
1860	10960	106832
1861	10966	106822
1862	10971	106814
1863	10977	106805
1864	10983	106797
1865	10988	106789
1866	10994	106780
1867	11000	106774
1868	11005	106766
1869	11011	106760
1870	11017	106751
1871	11024	106754
1872	11029	106744
1873	11035	106737
1874	11041	106730
1875	11046	106721
1876	11052	106717
1877	11058	106709
1878	11064	106703
1879	11070	106701
1880	11077	106704
1881	11083	106704
1882	11089	106696
1883	11095	106686
1884	11100	106677
1885	11106	106670
1886	11112	106662
1887	11117	106655
1888	11123	106646
1889	11128	106635
1890	11134	106627
1891	11139	106618
1892	11145	106613
1893	11151	106603
1894	11157	106599
1895	11163	106592
1896	11168	106584
1897	11176	106592
1898	11183	106598
1899	11190	106604
1900	11197	106606
1901	11203	106607
1902	11209	106603
1903	11215	106594
1904	11222	106594
1905	11227	106586
1906	11233	106577
1907	11238	106569
1908	11244	106560
1909	11250	106557
1910	11256	106550
1911	11261	106541
1912	11268	106538
1913	11276	106552
1914	11283	106560
1915	11289	106551
1916	11294	106544
1917	11300	106539
1918	11306	106533
1919	11312	106524
1920	11318	106516
1921	11325	106521
1922	11331	106518
1923	11337	106512
1924	11342	106502
1925	11348	106494
1926	11353	106484
1927	11359	106476
1928	11365	106468
1929	11370	106459
1930	11376	106451
1931	11381	106443
1932	11387	106435
1933	11393	106428
1934	11399	106420
1935	11404	106413
1936	11410	106403
1937	11415	106394
1938	11421	106385
1939	11426	106376
1940	11432	106367
1941	11437	106358
1942	11443	106350
1943	11449	106343
1944	11455	106335
1945	11461	106331
1946	11468	106335
1947	11475	106341
1948	11481	106334
1949	11486	106326
1950	11492	106318
1951	11498	106310
1952	11503	106302
1953	11509	106293
1954	11515	106287
1955	11520	106279
1956	11526	106271
1957	11532	106264
1958	11537	106255
1959	11543	106251
1960	11550	106252
1961	11556	106245
1962	11561	106237
1963	11567	106227
1964	11573	106221
1965	11578	106213
1966	11585	106211
1967	11590	106202
1968	11596	106193
1969	11602	106190
1970	11608	106182
1971	11613	106174
1972	11619	106164
1973	11624	106155
1974	11630	106148
1975	11636	106139
1976	11641	106131
1977	11647	106123
1978	11653	106115
1979	11659	106113
1980	11666	106116
1981	11674	106128
1982	11680	106130
1983	11687	106125
1984	11692	106119
1985	11698	106110
1986	11704	106107
1987	11710	106100
1988	11716	106093
1989	11721	106086
1990	11727	106079
1991	11733	106071
1992	11738	106062
1993	11744	106054
1994	11750	106049
1995	11756	106039
1996	11761	106032
1997	11767	106024
1998	11773	106017
1999	11778	106010
2000	11784	106003
2001	11790	105995
2002	11795	105984
2003	11801	105977
2004	11807	105969
2005	11812	105961
2006	11818	105954
2007	11823	105942
2008	11829	105935
2009	11835	105926
2010	11841	105921
2011	11846	105913
2012	11852	105903
2013	11857	105895
2014	11863	105892
2015	11870	105896
2016	11877	105899
2017	11883	105893
2018	11889	105886
2019	11895	105878
2020	11900	105871
2021	11907	105869
2022	11912	105861
2023	11918	105851
2024	11923	105843
2025	11929	105838
2026	11935	105828
2027	11940	105818
2028	11946	105811
2029	11952	105802
2030	11957	105795
2031	11964	105792
2032	11969	105783
2033	11976	105788
2034	11982	105784
2035	11988	105779
2036	11994	105770
2037	12000	105767
2038	12007	105766
2039	12012	105758
2040	12018	105749
2041	12024	105743
2042	12029	105736
2043	12035	105731
2044	12041	105722
2045	12046	105714
2046	12052	105705
2047	12058	105698
2048	12066	105713
2049	12073	105719
2050	12079	105715
2051	12085	105708
2052	12091	105699
2053	12096	105689
2054	12102	105679
2055	12107	105671
2056	12113	105663
2057	12118	105653
2058	12124	105645
2059	12130	105637
2060	12135	105626
2061	12141	105619
2062	12146	105613
2063	12152	105604
2064	12158	105595
2065	12163	105587
2066	12169	105582
2067	12175	105574
2068	12181	105567
2069	12186	105558
2070	12192	105554
2071	12198	105549
2072	12204	105542
2073	12210	105533
2074	12215	105524
2075	12221	105521
2076	12227	105513
2077	12233	105507
2078	12239	105502
2079	12245	105497
2080	12250	105489
2081	12256	105482
2082	12262	105475
2083	12270	105488
2084	12277	105489
2085	12282	105482
2086	12288	105473
2087	12294	105465
2088	12300	105461
2089	12305	105454
2090	12311	105446
2091	12317	105439
2092	12322	105430
2093	12328	105421
2094	12333	105412
2095	12339	105404
2096	12344	105394
2097	12350	105387
2098	12356	105378
2099	12362	105374
2100	12367	105365
2101	12373	105358
2102	12379	105350
2103	12385	105344
2104	12391	105339
2105	12396	105331
2106	12402	105322
2107	12407	105313
2108	12414	105310
2109	12420	105305
2110	12425	105298
2111	12431	105292
2112	12437	105282
2113	12442	105275
2114	12448	105266
2115	12453	105256
2116	12459	105248
2117	12465	105243
2118	12472	105251
2119	12480	105256
2120	12485	105246
2121	12491	105239
2122	12497	105233
2123	12503	105229
2124	12509	105223
2125	12514	105216
2126	12520	105208
2127	12526	105200
2128	12532	105196
2129	12537	105189
2130	12543	105181
2131	12549	105179
2132	12555	105169
2133	12561	105161
2134	12566	105154
2135	12572	105146
2136	12577	105138
2137	12583	105133
2138	12589	105125
2139	12595	105116
2140	12600	105109
2141	12606	105099
2142	12612	105092
2143	12617	105083
2144	12623	105077
2145	12629	105069
2146	12635	105064
2147	12640	105056
2148	12646	105049
2149	12652	105042
2150	12657	105034
2151	12663	105030
2152	12671	105039
2153	12677	105032
2154	12683	105027
2155	12690	105031
2156	12695	105022
2157	12701	105016
2158	12707	105008
2159	12713	105001
2160	12719	104999
2161	12725	104990
2162	12730	104983
2163	12736	104975
2164	12742	104967
2165	12747	104961
2166	12753	104952
2167	12758	104943
2168	12764	104934
2169	12770	104928
2170	12776	104921
2171	12781	104913
2172	12787	104905
2173	12792	104897
2174	12798	104887
2175	12804	104879
2176	12809	104872
2177	12815	104868
2178	12821	104861
2179	12827	104856
2180	12833	104849
2181	12838	104840
2182	12844	104836
2183	12850	104827
2184	12856	104821
2185	12861	104813
2186	12868	104813
2187	12875	104817
2188	12884	104831
2189	12890	104829
2190	12895	104820
2191	12901	104811
2192	12906	104803
2193	12912	104798
2194	12918	104790
2195	12924	104785
2196	12930	104778
2197	12935	104770
2198	12941	104762
2199	12947	104754
2200	12953	104748
2201	12958	104740
2202	12964	104731
2203	12969	104722
2204	12975	104712
2205	12980	104705
2206	12986	104697
2207	12992	104691
2208	12997	104682
2209	13003	104673
2210	13009	104668
2211	13015	104664
2212	13021	104656
2213	13026	104650
2214	13032	104643
2215	13038	104634
2216	13044	104629
2217	13049	104620
2218	13055	104613
2219	13061	104606
2220	13068	104616
2221	13076	104622
2222	13083	104629
2223	13089	104622
2224	13095	104616
2225	13101	104610
2226	13106	104602
2227	13112	104596
2228	13118	104588
2229	13124	104584
2230	13130	104578
2231	13136	104570
2232	13141	104561
2233	13147	104554
2234	13153	104550
2235	13159	104543
2236	13164	104535
2237	13170	104527
2238	13176	104519
2239	13182	104515
2240	13187	104506
2241	13193	104497
2242	13198	104489
2243	13204	104482
2244	13210	104476
2245	13215	104467
2246	13221	104458
2247	13227	104454
2248	13233	104446
2249	13238	104437
2250	13244	104432
2251	13250	104425
2252	13256	104423
2253	13262	104415
2254	13270	104427
2255	13277	104430
2256	13283	104424
2257	13289	104419
2258	13295	104412
2259	13300	104402
2260	13306	104400
2261	13312	104394
2262	13318	104388
2263	13324	104381
2264	13329	104372
2265	13335	104363
2266	13340	104355
2267	13346	104347
2268	13352	104338
2269	13357	104329
2270	13363	104322
2271	13368	104315
2272	13374	104306
2273	13379	104297
2274	13385	104291
2275	13391	104285
2276	13397	104278
2277	13403	104270
2278	13408	104263
2279	13414	104257
2280	13421	104261
2281	13429	104266
2282	13434	104257
2283	13440	104253
2284	13446	104247
2285	13452	104242
2286	13458	104238
2287	13464	104230
2288	13472	104244
2289	13479	104243
2290	13485	104237
2291	13491	104232
2292	13497	104234
2293	13504	104231
2294	13509	104222
2295	13515	104215
2296	13521	104208
2297	13526	104201
2298	13532	104192
2299	13538	104185
2300	13543	104177
2301	13549	104172
2302	13555	104165
2303	13561	104157
2304	13566	104149
2305	13572	104140
2306	13578	104134
2307	13583	104125
2308	13589	104119
2309	13595	104111
2310	13600	104104
2311	13606	104100
2312	13612	104095
2313	13618	104087
2314	13624	104078
2315	13630	104073
2316	13635	104067
2317	13641	104060
2318	13647	104051
2319	13652	104043
2320	13658	104035
2321	13664	104029
2322	13672	104038
2323	13677	104031
2324	13683	104027
2325	13690	104025
2326	13696	104021
2327	13702	104014
2328	13708	104008
2329	13714	104003
2330	13719	103995
2331	13725	103986
2332	13731	103980
2333	13736	103973
2334	13742	103965
2335	13748	103958
2336	13753	103950
2337	13759	103942
2338	13765	103935
2339	13771	103929
2340	13776	103921
2341	13782	103913
2342	13788	103909
2343	13793	103900
2344	13799	103892
2345	13804	103883
2346	13810	103875
2347	13816	103869
2348	13822	103864
2349	13828	103857
2350	13833	103851
2351	13839	103846
2352	13845	103839
2353	13851	103830
2354	13858	103832
2355	13863	103824
2356	13871	103829
2357	13876	103824
2358	13883	103822
2359	13889	103820
2360	13895	103813
2361	13901	103810
2362	13908	103807
2363	13913	103801
2364	13920	103798
2365	13925	103789
2366	13931	103781
2367	13937	103774
2368	13942	103766
2369	13948	103758
2370	13953	103751
2371	13959	103744
2372	13965	103735
2373	13970	103727
2374	13976	103720
2375	13982	103714
2376	13988	103707
2377	13993	103700
2378	13999	103692
2379	14004	103683
2380	14010	103676
2381	14016	103669
2382	14022	103666
2383	14028	103658
2384	14033	103651
2385	14039	103642
2386	14044	103633
2387	14050	103626
2388	14056	103618
2389	14061	103610
2390	14068	103610
2391	14077	103629
2392	14084	103626
2393	14089	103619
2394	14095	103611
2395	14101	103606
2396	14107	103599
2397	14112	103592
2398	14118	103585
2399	14124	103576
2400	14129	103569
2401	14135	103559
2402	14140	103550
2403	14146	103542
2404	14152	103536
2405	14157	103528
2406	14163	103519
2407	14168	103512
2408	14174	103503
2409	14179	103494
2410	14186	103492
2411	14191	103483
2412	14197	103474
2413	14202	103467
2414	14208	103462
2415	14214	103454
2416	14220	103446
2417	14225	103437
2418	14231	103430
2419	14236	103421
2420	14242	103413
2421	14247	103405
2422	14253	103398
2423	14259	103393
2424	14265	103385
2425	14271	103386
2426	14279	103391
2427	14286	103395
2428	14293	103397
2429	14299	103390
2430	14305	103384
2431	14310	103376
2432	14316	103368
2433	14322	103364
2434	14328	103357
2435	14333	103349
2436	14339	103341
2437	14345	103334
2438	14350	103327
2439	14356	103320
2440	14362	103312
2441	14367	103305
2442	14373	103300
2443	14379	103292
2444	14385	103284
2445	14390	103277
2446	14396	103270
2447	14402	103264
2448	14408	103257
2449	14413	103249
2450	14419	103241
2451	14424	103233
2452	14430	103226
2453	14436	103218
2454	14441	103208
2455	14447	103200
2456	14452	103191
2457	14458	103184
2458	14467	103202
2459	14473	103200
2460	14479	103193
2461	14485	103185
2462	14491	103179
2463	14497	103175
2464	14502	103168
2465	14508	103159
2466	14514	103152
2467	14520	103146
2468	14526	103141
2469	14532	103136
2470	14537	103129
2471	14543	103123
2472	14549	103116
2473	14555	103110
2474	14560	103102
2475	14566	103094
2476	14572	103088
2477	14577	103080
2478	14584	103076
2479	14589	103069
2480	14595	103060
2481	14600	103052
2482	14606	103044
2483	14612	103041
2484	14618	103038
2485	14624	103030
2486	14630	103022
2487	14635	103015
2488	14641	103008
2489	14647	103001
2490	14652	102994
2491	14658	102986
2492	14664	102984
2493	14676	103016
2494	14682	103014
2495	14688	103007
2496	14694	103001
2497	14699	102993
2498	14705	102985
2499	14711	102980
2500	14717	102972
2501	14722	102965
2502	14728	102957
2503	14733	102949
2504	14739	102941
2505	14745	102935
2506	14751	102931
2507	14757	102925
2508	14763	102919
2509	14768	102911
2510	14774	102905
2511	14780	102898
2512	14787	102898
2513	14792	102889
2514	14798	102882
2515	14803	102874
2516	14809	102864
2517	14815	102857
2518	14820	102849
2519	14826	102841
2520	14831	102833
2521	14837	102829
2522	14843	102822
2523	14849	102815
2524	14855	102809
2525	14860	102801
2526	14871	102828
2527	14876	102819
2528	14882	102812
2529	14888	102805
2530	14893	102798
2531	14900	102795
2532	14905	102788
2533	14911	102781
2534	14917	102771
2535	14923	102766
2536	14929	102762
2537	14934	102754
2538	14940	102746
2539	14946	102739
2540	14951	102732
2541	14957	102724
2542	14963	102717
2543	14968	102710
2544	14974	102701
2545	14980	102695
2546	14985	102686
2547	14991	102679
2548	14996	102671
2549	15002	102663
2550	15008	102656
2551	15013	102648
2552	15019	102640
2553	15024	102633
2554	15030	102624
2555	15036	102617
2556	15042	102612
2557	15047	102605
2558	15053	102597
2559	15059	102590
2560	15065	102584
2561	15072	102592
2562	15080	102596
2563	15085	102588
2564	15091	102581
2565	15097	102576
2566	15103	102569
2567	15108	102561
2568	15114	102554
2569	15120	102546
2570	15126	102540
2571	15131	102533
2572	15137	102524
2573	15142	102517
2574	15148	102511
2575	15154	102503
2576	15160	102499
2577	15165	102490
2578	15171	102485
2579	15177	102477
2580	15183	102469
2581	15188	102461
2582	15194	102456
2583	15200	102447
2584	15205	102441
2585	15211	102434
2586	15217	102428
2587	15223	102421
2588	15228	102413
2589	15234	102405
2590	15240	102399
2591	15245	102392
2592	15251	102385
2593	15257	102377
2594	15262	102369
2595	15268	102362
2596	15275	102366
2597	15282	102365
2598	15288	102357
2599	15294	102354
2600	15300	102350
2601	15306	102342
2602	15311	102335
2603	15317	102328
2604	15322	102319
2605	15329	102315
2606	15334	102308
2607	15341	102304
2608	15346	102297
2609	15352	102290
2610	15358	102285
2611	15364	102279
2612	15370	102274
2613	15376	102267
2614	15381	102261
2615	15387	102252
2616	15393	102248
2617	15399	102241
2618	15404	102234
2619	15410	102228
2620	15416	102221
2621	15422	102214
2622	15427	102205
2623	15433	102197
2624	15439	102192
2625	15444	102183
2626	15450	102177
2627	15455	102169
2628	15461	102162
2629	15467	102154
2630	15474	102160
2631	15482	102163
2632	15488	102160
2633	15494	102154
2634	15500	102147
2635	15505	102140
2636	15511	102134
2637	15517	102127
2638	15523	102123
2639	15529	102115
2640	15534	102107
2641	15540	102101
2642	15546	102096
2643	15552	102091
2644	15558	102084
2645	15563	102075
2646	15569	102067
2647	15574	102059
2648	15580	102051
2649	15586	102044
2650	15592	102040
2651	15597	102032
2652	15603	102024
2653	15609	102018
2654	15614	102011
2655	15620	102003
2656	15626	101997
2657	15632	101994
2658	15638	101986
2659	15643	101978
2660	15650	101975
2661	15655	101969
2662	15661	101961
2663	15667	101954
