iter	RMSE
5371	61007.23222
5372	61006.41038
5373	61004.41245
5374	61001.22744
5375	60998.65097
5376	60994.61309
5377	60991.57277
5378	60990.46297
5379	60989.18118
5380	60986.20541
5381	60984.14758
5382	60981.08437
5383	60979.40088
5384	60977.94826
5385	60975.39809
5386	60973.10126
5387	60970.82916
5388	60967.78917
5389	60966.16483
5390	60963.47706
5391	60961.29371
5392	60959.62349
5393	60958.63593
5394	60955.78282
5395	60954.64663
5396	60952.24055
5397	60949.46789
5398	60946.48224
5399	60944.92996
5400	60943.93365
5401	60942.59125
5402	60939.65237
5403	60937.43308
5404	60934.44535
5405	60933.1512
5406	60931.50475
5407	60929.78768
5408	60927.72092
5409	60926.35241
5410	60923.6769
5411	60921.45228
5412	60916.39633
5413	60915.31945
5414	60914.07538
5415	60911.57233
5416	60908.29295
5417	60907.32488
5418	60906.31339
5419	60902.23176
5420	60900.15139
5421	60897.75288
5422	60896.48705
5423	60893.62
5424	60892.50142
5425	60890.94616
5426	60886.7257
5427	60885.70157
5428	60883.51629
5429	60881.72001
5430	60880.25412
5431	60877.53257
5432	60875.93497
5433	60873.17753
5434	60871.44288
5435	60869.65054
5436	60867.21073
5437	60865.6904
5438	60864.24529
5439	60862.23975
5440	60860.31512
5441	60857.8998
5442	60855.05989
5443	60853.24381
5444	60848.86777
5445	60847.20886
5446	60845.66278
5447	60843.68362
5448	60842.22036
5449	60840.31209
5450	60838.85866
5451	60835.42804
5452	60833.36231
5453	60831.1969
5454	60827.7368
5455	60826.5061
5456	60824.74929
5457	60822.44619
5458	60819.9843
5459	60817.6763
5460	60815.41318
5461	60813.27986
5462	60812.57615
5463	60809.34402
5464	60807.76807
5465	60804.78068
5466	60802.93348
5467	60799.68734
5468	60797.93998
5469	60793.39767
5470	60792.20642
5471	60790.96905
5472	60789.73288
5473	60787.79973
5474	60785.67315
5475	60781.98095
5476	60779.42942
5477	60778.76802
5478	60776.91183
5479	60775.02739
5480	60773.596
5481	60771.64856
5482	60770.17977
5483	60768.69742
5484	60766.78946
5485	60764.35985
5486	60761.28671
5487	60757.6667
5488	60755.62371
5489	60754.68488
5490	60750.48557
5491	60748.26448
5492	60745.99703
5493	60743.47596
5494	60742.52332
5495	60741.67985
5496	60737.43537
5497	60734.41283
5498	60728.4996
5499	60727.58484
5500	60726.225
5501	60722.02385
5502	60720.71245
5503	60715.48837
5504	60713.55329
5505	60712.84515
5506	60711.28888
5507	60709.33019
5508	60705.13424
5509	60700.26258
5510	60696.47337
5511	60693.50214
5512	60690.91883
5513	60688.49111
5514	60687.77708
5515	60684.9535
5516	60683.82312
5517	60683.06953
5518	60679.37461
5519	60676.34383
5520	60673.61195
5521	60672.74298
5522	60670.50973
5523	60668.2239
5524	60666.70625
5525	60665.07793
5526	60662.73662
5527	60660.71202
5528	60657.90225
5529	60655.53241
5530	60653.72051
5531	60652.51635
5532	60650.25421
5533	60646.69681
5534	60641.42832
5535	60640.07654
5536	60638.87137
5537	60634.88091
5538	60633.95067
5539	60632.25693
5540	60630.9975
5541	60628.86001
5542	60626.40626
5543	60625.08164
5544	60621.8163
5545	60619.86018
5546	60618.29821
5547	60615.85915
5548	60613.08489
5549	60611.9447
5550	60610.17237
5551	60607.94357
5552	60605.63804
5553	60602.46835
5554	60601.41713
5555	60598.01405
5556	60596.66488
5557	60595.42544
5558	60593.21421
5559	60591.45935
5560	60589.77478
5561	60587.17455
5562	60584.89582
5563	60583.74576
5564	60582.14867
5565	60579.55594
5566	60578.15848
5567	60576.37297
5568	60574.89121
5569	60572.63143
5570	60569.99865
5571	60568.98738
5572	60567.17885
5573	60564.25772
5574	60563.05498
5575	60559.98718
5576	60558.9399
5577	60556.23477
5578	60554.30948
5579	60552.79051
5580	60552.0474
5581	60549.56256
5582	60545.18348
5583	60543.98198
5584	60542.21102
5585	60538.16808
5586	60535.98092
5587	60534.74808
5588	60532.70704
5589	60531.84022
5590	60529.7979
5591	60527.59507
5592	60525.29846
5593	60522.21027
5594	60520.60231
5595	60519.08812
5596	60517.18487
5597	60515.98777
5598	60513.10564
5599	60509.62574
5600	60506.8163
5601	60505.46317
5602	60502.6466
5603	60501.01363
5604	60499.00936
5605	60497.23221
5606	60494.67818
5607	60492.23456
5608	60488.96661
5609	60487.34177
5610	60486.14033
5611	60483.58831
5612	60482.19161
5613	60480.69575
5614	60479.14752
5615	60478.09789
5616	60475.96821
5617	60474.94489
5618	60472.95389
5619	60472.25063
5620	60470.42307
5621	60469.20078
5622	60466.7767
5623	60465.59207
5624	60461.80763
5625	60460.04605
5626	60457.72143
5627	60455.50971
5628	60453.51638
5629	60452.14685
5630	60447.59236
5631	60446.04982
5632	60445.05438
5633	60442.77354
5634	60440.87337
5635	60436.64357
5636	60435.66997
5637	60434.23239
5638	60432.95202
5639	60430.25727
5640	60428.25858
5641	60425.46572
5642	60423.90678
5643	60421.46042
5644	60418.05768
5645	60416.64219
5646	60414.74037
5647	60411.2182
5648	60408.54466
5649	60407.2025
5650	60405.50852
5651	60404.38412
5652	60402.39499
5653	60398.68419
5654	60397.26816
5655	60395.49165
5656	60393.69367
5657	60390.68521
5658	60388.732
5659	60386.13891
5660	60384.89479
5661	60381.69624
5662	60379.18667
5663	60377.52871
5664	60376.27457
5665	60374.47266
5666	60372.64199
5667	60371.39155
5668	60369.17738
5669	60365.74363
5670	60364.914
5671	60363.43246
5672	60361.74472
5673	60357.95526
5674	60354.71914
5675	60352.65546
5676	60350.86822
5677	60348.99066
5678	60347.27277
5679	60344.41724
5680	60341.42148
5681	60338.92645
5682	60336.35821
5683	60333.58877
5684	60329.38087
5685	60327.72847
5686	60324.38669
5687	60321.32973
5688	60319.65092
5689	60316.60297
5690	60315.19422
5691	60313.39161
5692	60310.45932
5693	60308.43848
5694	60306.93092
5695	60304.58302
5696	60301.48452
5697	60297.77444
5698	60294.87294
5699	60292.49725
5700	60289.80298
5701	60288.42397
5702	60286.91904
5703	60286.10557
5704	60284.47434
5705	60282.32057
5706	60280.68157
5707	60279.67543
5708	60277.41305
5709	60275.14317
5710	60274.19535
5711	60272.93018
5712	60271.73143
5713	60270.5865
5714	60269.08224
5715	60266.61614
5716	60264.36913
5717	60262.98334
5718	60261.56728
5719	60260.09103
5720	60258.95826
5721	60257.37999
5722	60256.31549
5723	60254.29467
5724	60253.15505
5725	60251.97727
5726	60250.98105
5727	60249.72281
5728	60248.06999
5729	60246.60932
5730	60245.57642
5731	60242.80453
5732	60240.61541
5733	60238.62797
5734	60236.58925
5735	60233.28485
5736	60231.31731
5737	60230.02693
5738	60226.87979
5739	60224.84091
5740	60223.40259
5741	60221.59701
5742	60219.43927
5743	60216.4618
5744	60214.53891
5745	60212.86863
5746	60210.79073
5747	60208.65309
5748	60207.25498
5749	60204.63164
5750	60203.15609
5751	60199.81156
5752	60196.50244
5753	60194.64284
5754	60192.32961
5755	60190.40701
5756	60188.2939
5757	60186.02844
5758	60182.25577
5759	60181.12179
5760	60179.81628
5761	60178.76033
5762	60177.37214
5763	60175.6795
5764	60173.63136
5765	60172.09011
5766	60170.47441
5767	60167.679
5768	60166.59982
5769	60165.17309
5770	60161.7495
5771	60159.60129
5772	60157.79727
5773	60156.14857
5774	60154.06365
5775	60151.4745
5776	60150.15557
5777	60149.10309
5778	60148.3283
5779	60146.64476
5780	60144.73537
5781	60139.0395
5782	60135.86137
5783	60131.15701
5784	60129.2437
5785	60126.11372
5786	60123.4788
5787	60120.44874
5788	60118.52603
5789	60114.35211
5790	60111.77607
5791	60110.09215
5792	60107.18242
5793	60105.33979
5794	60104.26465
5795	60102.36193
5796	60100.51564
5797	60099.33912
5798	60095.52227
5799	60093.6826
5800	60091.02133
5801	60088.54007
5802	60085.62329
5803	60083.43623
5804	60081.33061
5805	60079.97948
5806	60076.15458
5807	60075.49027
5808	60073.92691
5809	60072.46333
5810	60071.31422
5811	60068.06635
5812	60066.40596
5813	60064.22034
5814	60060.40994
5815	60058.19702
5816	60056.22294
5817	60051.94974
5818	60050.83611
5819	60048.66747
5820	60046.66578
5821	60045.05508
5822	60043.3897
5823	60042.69375
5824	60041.51868
5825	60038.79728
5826	60037.02357
5827	60035.84329
5828	60034.6539
5829	60031.48327
5830	60028.93055
5831	60026.06549
5832	60023.46655
5833	60020.94006
5834	60019.66609
5835	60016.60105
5836	60014.12234
5837	60011.35105
5838	60009.56372
5839	60007.96639
5840	60006.4862
5841	60003.26409
5842	60001.4924
5843	60000.33109
5844	59997.80747
5845	59996.17886
5846	59995.2659
5847	59993.29842
5848	59991.52686
5849	59988.36845
5850	59986.3344
5851	59983.98494
5852	59982.80386
5853	59981.52769
5854	59979.39061
5855	59975.27394
5856	59972.81894
5857	59971.53209
5858	59970.85315
5859	59967.54812
5860	59964.15213
5861	59962.33729
5862	59961.22196
5863	59959.37454
5864	59957.2491
5865	59955.4363
5866	59954.28863
5867	59952.13191
5868	59950.74989
5869	59948.57034
5870	59947.09304
5871	59945.57357
5872	59944.56597
5873	59942.45174
5874	59941.59981
5875	59938.98188
5876	59936.69814
5877	59933.20276
5878	59931.30504
5879	59928.99618
5880	59928.28991
5881	59926.73206
5882	59925.39576
5883	59923.65505
5884	59921.68338
5885	59919.13929
5886	59915.91152
5887	59914.68757
5888	59911.72562
5889	59910.12021
5890	59908.28105
5891	59906.11507
5892	59903.95485
5893	59902.47773
5894	59899.34029
5895	59897.46545
5896	59895.56514
5897	59894.04223
5898	59892.07159
5899	59888.69501
5900	59887.09001
5901	59882.41079
5902	59880.13295
5903	59879.20447
5904	59876.54696
5905	59875.14243
5906	59872.56681
5907	59870.67372
5908	59868.43455
5909	59866.38501
5910	59864.87192
5911	59863.96823
5912	59862.24351
5913	59857.15384
5914	59856.30533
5915	59854.81937
5916	59852.92558
5917	59850.33231
5918	59848.84156
5919	59847.47613
5920	59845.76699
5921	59844.72744
5922	59844.00457
5923	59843.06132
5924	59839.52765
5925	59838.16219
5926	59836.82148
5927	59835.3256
5928	59833.717
5929	59830.62827
5930	59828.512
5931	59825.99126
5932	59821.5698
5933	59818.77905
5934	59816.73567
5935	59815.23589
5936	59812.45163
5937	59810.91067
5938	59808.08587
5939	59806.46466
5940	59804.93436
5941	59803.45673
5942	59800.43734
5943	59798.99761
5944	59796.98917
5945	59795.98501
5946	59792.98816
5947	59791.66002
5948	59790.23932
5949	59788.79416
5950	59785.90176
5951	59782.61165
5952	59778.08842
5953	59777.24647
5954	59772.74322
5955	59770.66322
5956	59768.50023
5957	59767.77771
5958	59766.62309
5959	59762.60604
5960	59758.52687
5961	59755.84904
5962	59754.09018
5963	59752.2559
5964	59749.65169
5965	59746.08708
5966	59744.34331
5967	59741.60721
5968	59740.15296
5969	59734.73222
5970	59733.52122
5971	59731.94949
5972	59730.06507
5973	59726.79753
5974	59724.55876
5975	59721.45749
5976	59719.38488
5977	59716.45613
5978	59714.7357
5979	59713.49902
5980	59711.57296
5981	59710.89198
5982	59706.85418
5983	59704.81234
5984	59703.61432
5985	59701.71628
5986	59699.67328
5987	59697.69912
5988	59695.43093
5989	59694.134
5990	59692.45508
5991	59690.63605
5992	59688.19151
5993	59685.81135
5994	59683.55981
5995	59682.12662
5996	59679.74346
5997	59679.26491
5998	59676.6072
5999	59675.29186
6000	59673.09561
6001	59671.64025
6002	59670.08351
6003	59668.91268
6004	59666.69049
6005	59664.96942
6006	59662.30342
6007	59660.29205
6008	59656.00125
6009	59654.39679
6010	59653.32365
6011	59650.88054
6012	59648.68401
6013	59646.92531
6014	59645.47508
6015	59644.35126
6016	59643.39644
6017	59640.79235
6018	59640.35626
6019	59637.57701
6020	59635.3685
6021	59634.12925
6022	59632.84517
6023	59630.77495
6024	59628.92611
6025	59626.21296
6026	59624.19434
6027	59623.24347
6028	59621.92109
6029	59620.05404
6030	59618.42858
6031	59617.25207
6032	59615.35412
6033	59614.05068
6034	59610.83688
6035	59609.55295
6036	59608.96633
6037	59606.94174
6038	59605.65499
6039	59603.86249
6040	59602.48344
6041	59599.98184
6042	59597.9925
6043	59594.73499
6044	59591.98367
6045	59589.41943
6046	59587.01551
6047	59584.48721
6048	59583.2356
6049	59581.59636
6050	59578.94592
6051	59577.79239
6052	59575.67036
6053	59573.93515
6054	59572.55169
6055	59567.37327
6056	59564.49396
6057	59561.56816
6058	59559.22485
6059	59556.49224
6060	59553.44131
6061	59551.2075
6062	59550.11209
6063	59547.99476
6064	59546.61983
6065	59544.92858
6066	59543.13692
6067	59541.46671
6068	59540.88562
6069	59537.96667
6070	59536.20206
6071	59534.51365
6072	59532.609
6073	59529.59472
6074	59528.56581
6075	59526.95625
6076	59525.36508
6077	59523.77282
6078	59519.77573
6079	59518.26918
6080	59515.31286
6081	59513.74267
6082	59511.66102
6083	59510.5323
6084	59508.8308
6085	59507.05876
6086	59505.77559
6087	59503.98406
6088	59502.26491
6089	59500.26217
6090	59497.68304
6091	59496.9521
6092	59495.53948
6093	59493.65135
6094	59489.51337
6095	59487.99423
6096	59486.38871
6097	59485.29252
6098	59484.64049
6099	59482.59026
6100	59479.0092
6101	59475.6859
6102	59470.78649
6103	59468.52328
6104	59467.1772
6105	59465.66842
6106	59463.93127
6107	59460.2941
6108	59457.94345
6109	59455.04251
6110	59454.00889
6111	59452.76168
6112	59451.22512
6113	59449.96561
6114	59448.13394
6115	59447.04824
6116	59445.80187
6117	59444.06644
6118	59442.16845
6119	59441.23069
6120	59438.84573
6121	59437.75406
6122	59436.11347
6123	59434.76898
6124	59429.95765
6125	59426.40685
6126	59423.98409
6127	59423.08709
6128	59421.73767
6129	59420.49524
6130	59418.17061
6131	59417.00036
6132	59414.53791
6133	59410.69678
6134	59408.39561
6135	59406.39786
6136	59405.2286
6137	59403.07928
6138	59400.12268
6139	59399.30436
6140	59395.4246
6141	59394.58955
6142	59393.44401
6143	59389.75087
6144	59388.71319
6145	59386.98726
6146	59383.66974
6147	59381.58589
6148	59379.38907
6149	59378.12465
6150	59374.20816
6151	59371.14933
6152	59369.24794
6153	59366.78352
6154	59366.01698
6155	59364.00934
6156	59361.8249
6157	59358.34425
6158	59356.32422
6159	59354.97515
6160	59352.63823
6161	59351.63857
6162	59349.62239
6163	59348.49831
6164	59347.46022
6165	59346.9198
6166	59343.40782
6167	59341.17146
6168	59337.78023
6169	59336.38469
6170	59335.03722
6171	59333.9125
6172	59332.09354
6173	59329.6438
6174	59326.57607
6175	59325.37082
6176	59322.85425
6177	59321.40604
6178	59320.43147
6179	59319.80581
6180	59317.63886
6181	59314.24091
6182	59311.57338
6183	59309.82438
6184	59308.58867
6185	59306.61689
6186	59304.63919
6187	59301.66288
6188	59299.47816
6189	59297.58773
6190	59296.68576
6191	59294.34438
6192	59292.66651
6193	59290.14289
6194	59286.66455
6195	59283.43277
6196	59280.76682
6197	59279.65691
6198	59277.82717
6199	59274.09022
6200	59271.83534
6201	59269.84833
6202	59268.29295
6203	59265.96867
6204	59264.26103
6205	59260.49785
6206	59258.3258
6207	59256.43027
6208	59254.95074
6209	59253.86973
6210	59251.34729
6211	59250.10361
6212	59248.63601
6213	59247.91116
6214	59244.36562
6215	59241.19596
6216	59239.05404
6217	59236.11426
6218	59234.14709
6219	59232.58554
6220	59230.62789
6221	59229.56295
6222	59228.05754
6223	59226.82376
6224	59223.33298
6225	59219.62192
6226	59217.6025
6227	59214.97367
6228	59211.89413
6229	59210.77171
6230	59206.81312
6231	59205.04844
6232	59203.29431
6233	59201.40202
6234	59199.04456
6235	59197.37151
6236	59194.18172
6237	59192.45988
6238	59191.31383
6239	59188.60644
6240	59185.72611
6241	59183.57596
6242	59182.10403
6243	59179.85072
6244	59177.36461
6245	59176.20703
6246	59175.46355
6247	59173.44648
6248	59171.03921
6249	59169.67653
6250	59168.1172
6251	59166.43476
6252	59164.60517
6253	59161.48166
6254	59160.4166
6255	59159.51226
6256	59157.08203
6257	59155.16347
6258	59153.70798
6259	59150.53096
6260	59148.57795
6261	59147.2369
6262	59145.50293
6263	59143.94644
6264	59142.72914
6265	59141.02352
6266	59139.72556
6267	59135.38691
6268	59133.8376
6269	59133.09636
6270	59132.111
6271	59130.28458
6272	59128.9073
6273	59126.92985
6274	59125.20928
6275	59124.57338
6276	59120.02215
6277	59118.07474
6278	59115.63324
6279	59113.94322
6280	59112.67113
6281	59111.58215
6282	59109.26577
6283	59108.46811
6284	59106.55848
6285	59104.89263
6286	59102.90228
6287	59100.3285
6288	59097.01457
6289	59095.73439
6290	59094.84388
6291	59093.09555
6292	59091.62645
6293	59090.82834
6294	59089.17573
6295	59087.28101
6296	59085.06978
6297	59082.89736
6298	59080.06926
6299	59077.93019
6300	59075.13497
6301	59073.2969
6302	59071.68114
6303	59069.58173
6304	59067.23177
6305	59065.78419
6306	59064.55065
6307	59063.02519
6308	59062.06346
6309	59059.02405
6310	59057.78463
6311	59055.81871
6312	59054.21122
6313	59052.83537
6314	59051.6483
6315	59050.25129
6316	59048.83664
6317	59047.87811
6318	59045.92679
6319	59044.4597
6320	59040.2169
6321	59038.26426
6322	59036.17791
6323	59033.16682
6324	59030.78596
6325	59028.5931
6326	59023.32089
6327	59021.3892
6328	59019.97662
6329	59019.07423
6330	59017.34036
6331	59015.79231
6332	59015.07506
6333	59013.54211
6334	59011.66916
6335	59009.19061
6336	59007.46766
6337	59005.52381
6338	59004.21464
6339	59001.61322
6340	59000.12263
6341	58998.02544
6342	58995.35945
6343	58991.33173
6344	58990.25849
6345	58988.12966
6346	58987.02367
6347	58985.13944
6348	58982.12532
6349	58981.17555
6350	58978.9726
6351	58977.54623
6352	58976.35715
6353	58975.06422
6354	58973.16754
6355	58972.24762
6356	58970.96751
6357	58968.8299
6358	58967.07278
6359	58964.96757
6360	58961.22955
6361	58960.36961
6362	58959.09331
6363	58956.47245
6364	58955.58574
6365	58953.85349
6366	58952.65474
6367	58950.61901
6368	58949.18711
6369	58947.41667
6370	58944.90961
6371	58943.732
6372	58941.71646
6373	58939.40881
6374	58938.13696
6375	58936.9091
6376	58935.18496
6377	58933.74985
6378	58931.99822
6379	58930.28943
6380	58927.82503
6381	58926.65328
6382	58924.98735
6383	58922.43311
6384	58920.50945
6385	58918.71669
6386	58915.81357
6387	58912.54102
6388	58911.75816
6389	58910.18278
6390	58908.64592
6391	58906.48526
6392	58905.0155
6393	58903.03527
6394	58901.48257
6395	58900.04871
6396	58899.14084
6397	58897.12796
6398	58895.87176
6399	58893.72166
6400	58891.81377
6401	58889.22083
6402	58886.29978
6403	58882.2107
6404	58880.8695
6405	58879.50291
6406	58877.8725
6407	58874.78278
6408	58872.15424
6409	58869.49324
6410	58867.37546
6411	58865.5862
6412	58864.25412
6413	58862.29356
6414	58860.60196
6415	58859.69652
6416	58854.68417
6417	58852.44413
6418	58851.93509
6419	58850.35914
6420	58848.55852
6421	58846.42349
6422	58844.16139
6423	58842.43789
6424	58838.66435
6425	58837.53245
6426	58836.05991
6427	58834.70896
6428	58833.21446
6429	58831.13836
6430	58827.06676
6431	58824.88387
6432	58823.40119
6433	58820.59601
6434	58819.24121
6435	58817.49348
6436	58815.56284
6437	58813.82775
6438	58810.49505
6439	58809.22339
6440	58807.48772
6441	58805.77384
6442	58803.05763
6443	58802.26346
6444	58799.37545
6445	58797.80246
6446	58795.25922
6447	58794.10885
6448	58791.8311
6449	58789.48874
6450	58788.40502
6451	58787.95582
6452	58785.36759
6453	58784.18779
6454	58782.49989
6455	58780.18668
6456	58778.70429
6457	58776.31983
6458	58773.67062
6459	58771.21717
6460	58770.00264
6461	58767.20229
6462	58765.83627
6463	58764.76059
6464	58763.61377
6465	58761.05338
6466	58758.04523
6467	58756.06457
6468	58753.85698
6469	58752.6532
6470	58751.86633
6471	58750.46504
6472	58748.29894
6473	58746.6445
6474	58744.53892
6475	58743.0022
6476	58740.48392
6477	58738.76506
6478	58737.24909
6479	58735.50946
